o_sample
0.00444748
0.0118463
0.0168258
0.0245999
0.0308746
0.0376094
0.0425207
0.046208
0.0474528
0.0464488
0.0426903
0.0364278
0.0277096
0.0170129
0.00480565
-0.00820806
-0.0213035
-0.0336536
-0.0444617
-0.0529417
-0.0584125
-0.0603114
-0.0582546
-0.0520696
-0.0418306
-0.0278754
-0.0108255
0.00842902
0.0287489
0.0487903
0.0670787
0.0820967
0.0923815
0.0966604
0.0939612
0.0837266
0.0659202
0.0410888
0.0103909
-0.0244247
-0.0610761
-0.0968828
-0.128923
-0.153936
-0.169612
-0.173753
-0.1638
-0.139598
-0.100607
-0.0481613
0.0160053
0.0888689
0.166931
0.245993
0.321716
0.389718
0.446003
0.487157
0.510642
0.514931
0.499647
0.465566
0.414583
0.349563
0.274163
0.19257
0.109228
0.0285549
-0.0453422
-0.108903
-0.159324
-0.194701
-0.214118
-0.217652
-0.206332
-0.182019
-0.147264
-0.105113
-0.0588789
-0.011939
0.0324915
0.07155
0.102904
0.124862
0.136464
0.137508
0.128536
0.110756
0.0859388
0.0562769
0.0242018
-0.00778413
-0.0372965
-0.0622425
-0.0809598
-0.0923271
-0.0958364
-0.0916009
-0.0803305
-0.0632502
-0.0419831
-0.0183955
0.00554644
0.0279795
0.0472441
0.0620842
0.0716427
0.0756427
0.0741887
0.068024
0.0579821
0.0455734
0.0317945
0.0185634
0.0062439
-0.00296817
-0.010321
-0.0127923
-0.0146385
-0.0101332
-0.00383571
0.000153818
0.00416116
0.00774393
0.0105011
0.0121197
0.0124099
0.0113295
0.00898984
0.00564458
0.0016617
-0.00251672
-0.00642491
-0.00962756
-0.0117672
-0.0126069
-0.0120568
-0.0101833
-0.00720121
-0.0034492
0.000651276
0.0046429
0.00808601
0.0106077
0.0119439
0.0119654
0.0106946
0.0082932
0.00505041
0.00133518
-0.00243027
-0.00584351
-0.00852962
-0.0102383
-0.0107818
-0.0101834
-0.00847304
-0.00597219
-0.002818
0.000406532
0.00370444
0.0062247
0.00849881
0.0095386
0.00944313
0.00871391
0.00717432
0.00502036
0.00249582
-0.000136213
-0.00262135
-0.00473832
-0.00631758
-0.00725259
-0.00750351
-0.00709383
-0.00610131
-0.00464513
-0.00287106
-0.000936796
0.00100127
0.0027987
0.00433084
0.00549776
0.00622705
0.00647501
0.00622705
0.00549776
0.00433084
0.0027987
0.00100127
-0.000936796
-0.00287106
-0.00464513
-0.00610131
-0.00709383
-0.00750351
-0.00725259
-0.00631758
-0.00473832
-0.00262135
-0.000136213
0.00249582
0.00502036
0.00717432
0.00871391
0.00944313
0.00923933
0.00807241
0.00601478
