Time,F1,F2,F1 + F2
0.0035,0.587785252292478,-7.53405373730257E-15,-1.50681074746052E-14
0.0036,0.368124552684683,0.30901699437494,0.61803398874988
0.0037,0.125333233564311,0.587785252292466,1.17557050458493
0.0038,-0.125333233564298,0.809016994374942,1.61803398874988
0.0039,-0.368124552684672,0.951056516295151,1.9021130325903
0.004,-0.587785252292469,1,2
0.0041,-0.770513242775786,0.951056516295156,1.90211303259031
0.0042,-0.904827052466017,0.809016994374952,1.6180339887499
0.0043,-0.982287250728688,0.587785252292479,1.17557050458496
0.0044,-0.998026728428272,0.309016994374953,0.618033988749906
0.0045,-0.951056516295154,5.88016157781706E-15,1.17603231556341E-14
0.0046,-0.844327925502016,-0.309016994374943,-0.618033988749887
0.0047,-0.68454710592869,-0.58778525229247,-1.17557050458494
0.0048,-0.481753674101716,-0.809016994374946,-1.61803398874989
0.0049,-0.248689887164856,-0.951056516295153,-1.90211303259031
0.005,-4.89858719658941E-16,-1,-2
0.0051,0.248689887164856,-0.951056516295153,-1.90211303259031
0.0052,0.481753674101717,-0.809016994374948,-1.6180339887499
0.0053,0.68454710592869,-0.587785252292472,-1.17557050458494
0.0054,0.844327925502017,-0.309016994374945,-0.618033988749889
0.0055,0.951056516295155,1.10280109986921E-15,2.20560219973841E-15
0.0056,0.998026728428272,0.30901699437495,0.6180339887499
0.0057,0.982287250728688,0.587785252292477,1.17557050458495
0.0058,0.904827052466017,0.809016994374951,1.6180339887499
0.0059,0.770513242775785,0.951056516295155,1.90211303259031
0.006,0.587785252292468,1,2
0.0061,0.368124552684672,0.951056516295151,1.9021130325903
0.0062,0.125333233564295,0.809016994374942,1.61803398874988
0.0063,-0.125333233564314,0.587785252292467,1.17557050458493
0.0064,-0.368124552684685,0.309016994374938,0.618033988749876
0.0065,-0.587785252292481,-1.1638477456356E-14,-2.32769549127119E-14
0.0066,-0.770513242775797,-0.309016994374957,-0.618033988749914
0.0067,-0.904827052466024,-0.587785252292483,-1.17557050458497
0.0068,-0.982287250728691,-0.809016994374955,-1.61803398874991
0.00690000000000001,-0.998026728428271,-0.951056516295158,-1.90211303259032
0.00700000000000001,-0.951056516295149,-1,-2
0.00710000000000001,-0.844327925502007,-0.951056516295149,-1.9021130325903
0.00720000000000001,-0.684547105928678,-0.809016994374937,-1.61803398874987
0.00730000000000001,-0.481753674101701,-0.587785252292458,-1.17557050458492
0.00740000000000001,-0.24868988716484,-0.309016994374931,-0.618033988749863
0.00750000000000001,1.70287803145141E-14,1.86214401340422E-14,3.72428802680845E-14
0.00760000000000001,0.248689887164873,0.309016994374967,0.618033988749934
0.00770000000000001,0.481753674101731,0.587785252292488,1.17557050458498
0.00780000000000001,0.684547105928703,0.809016994374959,1.61803398874992
0.00790000000000001,0.844327925502025,0.95105651629516,1.90211303259032
0.00800000000000001,0.951056516295159,1,2
0.00810000000000001,0.998026728428273,0.951056516295148,1.9021130325903
0.00820000000000001,0.982287250728686,0.809016994374938,1.61803398874988
0.0083,0.904827052466014,0.587785252292461,1.17557050458492
0.0084,0.770513242775782,0.309016994374935,0.61803398874987
0.0085,0.587785252292465,-1.13935480965265E-14,-2.2787096193053E-14
0.0086,0.36812455268467,-0.309016994374957,-0.618033988749913
0.0087,0.125333233564297,-0.587785252292479,-1.17557050458496
0.0088,-0.12533323356431,-0.809016994374951,-1.6180339887499
0.0089,-0.368124552684682,-0.951056516295154,-1.90211303259031
0.009,-0.587785252292475,-1,-2
0.0091,-0.77051324277579,-0.951056516295154,-1.90211303259031
0.0092,-0.90482705246602,-0.80901699437495,-1.6180339887499
0.0093,-0.982287250728688,-0.587785252292478,-1.17557050458496
0.0094,-0.998026728428272,-0.309016994374955,-0.618033988749911
0.0095,-0.951056516295155,-1.00451986561912E-14,-2.00903973123825E-14
0.0096,-0.844327925502018,0.309016994374936,0.618033988749872
0.0097,-0.684547105928694,0.587785252292462,1.17557050458492
0.0098,-0.481753674101723,0.809016994374938,1.61803398874988
0.0099,-0.248689887164865,0.951056516295148,1.9021130325903
0.01,-1.16378584757194E-14,1,2
0.0101,0.248689887164842,0.95105651629516,1.90211303259032
0.0102,0.481753674101703,0.809016994374963,1.61803398874993
0.0103,0.684547105928677,0.587785252292493,1.17557050458499
0.0104,0.844327925502006,0.309016994374976,0.618033988749951
0.0105,0.951056516295148,2.79312317301085E-14,5.5862463460217E-14
0.0106,0.99802672842827,-0.309016994374916,-0.618033988749832
0.0107,0.982287250728693,-0.587785252292448,-1.1755705045849
0.0108,0.904827052466029,-0.809016994374926,-1.61803398874985
0.0109,0.770513242775805,-0.951056516295143,-1.90211303259029
0.011,0.587785252292494,-1,-2
0.0111,0.368124552684703,-0.951056516295166,-1.90211303259033
0.0112,0.125333233564336,-0.809016994374973,-1.61803398874995
0.0113,-0.125333233564271,-0.587785252292507,-1.17557050458501
0.0114,-0.368124552684645,-0.309016994374993,-0.618033988749985
0.0115,-0.587785252292443,-4.58172648040257E-14,-9.16345296080514E-14
0.0116,-0.770513242775765,0.309016994374899,0.618033988749798
0.0117,-0.904827052466003,0.587785252292433,1.17557050458487
0.0118,-0.982287250728681,0.809016994374915,1.61803398874983
0.0119,-0.998026728428274,0.951056516295137,1.90211303259027
0.012,-0.951056516295167,1,2
0.0121,-0.844327925502039,0.951056516295171,1.90211303259034
0.0122,-0.684547105928723,0.809016994374984,1.61803398874997
0.0123,-0.481753674101757,0.587785252292522,1.17557050458504
0.0124,-0.248689887164903,0.30901699437501,0.618033988750019
0.0125,-5.09626383023544E-14,6.3703297877943E-14,1.27406595755886E-13
0.0126,0.248689887164804,-0.309016994374882,-0.618033988749764
0.0127,0.481753674101668,-0.587785252292413,-1.17557050458483
0.0128,0.684547105928648,-0.809016994374905,-1.61803398874981
0.0129,0.844327925501985,-0.951056516295129,-1.90211303259026
0.013,0.951056516295136,-1,-2
0.0131,0.998026728428268,-0.951056516295179,-1.90211303259036
0.0132,0.9822872507287,-0.809016994374994,-1.61803398874999
0.0133,0.904827052466046,-0.587785252292542,-1.17557050458508
0.0134,0.77051324277583,-0.309016994375027,-0.618033988750053
0.0135,0.587785252292526,-8.86947583094612E-14,-1.77389516618922E-13
0.0136,0.36812455268474,0.309016994374865,0.618033988749729
0.0137,0.125333233564372,0.587785252292399,1.1755705045848
0.0138,-0.125333233564235,0.809016994374894,1.61803398874979
0.0139,-0.368124552684612,0.951056516295124,1.90211303259025
0.014,-0.587785252292415,1,2
0.0141,-0.770513242775742,0.951056516295184,1.90211303259037
0.0142,-0.904827052465988,0.809016994375005,1.61803398875001
0.0143,-0.982287250728674,0.587785252292557,1.17557050458511
0.0144,-0.998026728428276,0.309016994375044,0.618033988750087
0.0145,-0.951056516295178,1.06580791383378E-13,2.13161582766757E-13
0.0146,-0.844327925502058,-0.309016994374848,-0.618033988749696
0.0147,-0.684547105928749,-0.587785252292384,-1.17557050458477
0.0148,-0.481753674101789,-0.809016994374884,-1.61803398874977
0.0149,-0.248689887164937,-0.951056516295119,-1.90211303259024
0.015,-8.67347044501888E-14,-1,-2
0.0151,0.248689887164769,-0.95105651629519,-1.90211303259038
0.0152,0.481753674101637,-0.809016994375019,-1.61803398875004
0.0153,0.684547105928622,-0.587785252292571,-1.17557050458514
0.0154,0.844327925501966,-0.309016994375067,-0.618033988750135
0.0155,0.951056516295125,-1.24466824457296E-13,-2.48933648914591E-13
0.0156,0.998026728428266,0.309016994374824,0.618033988749648
0.0157,0.982287250728707,0.58778525229237,1.17557050458474
0.0158,0.904827052466061,0.809016994374869,1.61803398874974
0.0159,0.770513242775853,0.951056516295113,1.90211303259023
0.016,0.587785252292555,1,2
0.0161,0.368124552684773,0.951056516295195,1.90211303259039
0.0162,0.125333233564407,0.80901699437503,1.61803398875006
0.0163,-0.1253332335642,0.587785252292585,1.17557050458517
0.0164,-0.368124552684579,0.309016994375084,0.618033988750169
0.0165,-0.587785252292386,1.42352857531213E-13,2.84705715062426E-13
0.0166,-0.770513242775719,-0.309016994374807,-0.618033988749614
0.0167,-0.904827052465972,-0.587785252292355,-1.17557050458471
0.0168,-0.982287250728668,-0.809016994374858,-1.61803398874972
0.0169,-0.998026728428279,-0.951056516295107,-1.90211303259021
0.017,-0.951056516295189,-1,-2
0.0171,-0.844327925502078,-0.951056516295201,-1.9021130325904
0.0172,-0.68454710592878,-0.809016994375041,-1.61803398875008
0.0173,-0.481753674101826,-0.5877852522926,-1.1755705045852
0.0174,-0.248689887164979,-0.309016994375101,-0.618033988750203
0.0175,-1.29612197955624E-13,-1.67344317962731E-13,-3.34688635925462E-13
0.0175999999999999,0.248689887164728,0.30901699437479,0.61803398874958
0.0177,0.481753674101599,0.587785252292335,1.17557050458467
0.0177999999999999,0.684547105928591,0.809016994374848,1.6180339887497
0.0178999999999999,0.844327925501942,0.9510565162951,1.9021130325902
0.0179999999999999,0.951056516295111,1,2
0.0180999999999999,0.998026728428263,0.951056516295209,1.90211303259042
0.0181999999999999,0.982287250728715,0.809016994375051,1.6180339887501
0.0182999999999999,0.90482705246608,0.58778525229262,1.17557050458524
0.0183999999999999,0.77051324277588,0.309016994375118,0.618033988750237
0.0184999999999999,0.58778525229259,1.85230351036648E-13,3.70460702073297E-13
0.0185999999999999,0.368124552684813,-0.309016994374773,-0.618033988749546
0.0186999999999999,0.12533323356445,-0.58778525229232,-1.17557050458464
0.0187999999999999,-0.125333233564157,-0.809016994374837,-1.61803398874967
0.0188999999999999,-0.368124552684539,-0.951056516295094,-1.90211303259019
0.0189999999999999,-0.587785252292351,-1,-2
0.0190999999999999,-0.770513242775692,-0.951056516295214,-1.90211303259043
0.0191999999999999,-0.904827052465954,-0.809016994375062,-1.61803398875012
0.0192999999999999,-0.98228725072866,-0.587785252292635,-1.17557050458527
0.0193999999999999,-0.998026728428281,-0.309016994375136,-0.618033988750271
0.0194999999999999,-0.951056516295203,-2.03116384110566E-13,-4.06232768221131E-13
0.0195999999999999,-0.844327925502101,0.309016994374756,0.618033988749512
0.0196999999999999,-0.684547105928806,0.587785252292306,1.17557050458461
0.0197999999999999,-0.481753674101858,0.809016994374827,1.61803398874965
0.0198999999999999,-0.248689887165014,0.951056516295088,1.90211303259018
0.0199999999999999,-1.65384264103459E-13,1,2
0.0200999999999999,0.248689887164693,0.95105651629522,1.90211303259044
0.0201999999999999,0.481753674101568,0.809016994375076,1.61803398875015
0.0202999999999999,0.684547105928565,0.587785252292649,1.1755705045853
0.0203999999999999,0.844327925501923,0.309016994375159,0.618033988750319
0.0204999999999999,0.9510565162951,2.21002417184483E-13,4.42004834368966E-13
0.0205999999999999,0.998026728428261,-0.309016994374739,-0.618033988749478
0.0206999999999999,0.982287250728722,-0.587785252292286,-1.17557050458457
0.0207999999999999,0.904827052466095,-0.809016994374812,-1.61803398874962
0.0208999999999999,0.770513242775903,-0.951056516295083,-1.90211303259017
0.0209999999999999,0.587785252292618,-1,-2
0.0210999999999999,0.368124552684846,-0.951056516295227,-1.90211303259045
0.0211999999999999,0.125333233564485,-0.809016994375087,-1.61803398875017
0.0212999999999999,-0.125333233564122,-0.587785252292664,-1.17557050458533
0.0213999999999999,-0.368124552684506,-0.30901699437517,-0.618033988750339
0.0214999999999999,-0.587785252292322,-2.45993877616001E-13,-4.91987755232002E-13
0.0215999999999999,-0.770513242775669,0.309016994374715,0.61803398874943
0.0216999999999999,-0.904827052465939,0.587785252292277,1.17557050458455
0.0217999999999999,-0.982287250728653,0.809016994374806,1.61803398874961
0.0218999999999999,-0.998026728428284,0.951056516295075,1.90211303259015
0.0219999999999999,-0.951056516295214,1,2
0.0220999999999999,-0.84432792550212,0.951056516295231,1.90211303259046
0.0221999999999999,-0.684547105928832,0.809016994375093,1.61803398875019
0.0222999999999999,-0.481753674101889,0.587785252292684,1.17557050458537
0.0223999999999999,-0.248689887165048,0.309016994375193,0.618033988750387
0.0224999999999999,-2.01156330251293E-13,2.56774483332317E-13,5.13548966664635E-13
0.0225999999999999,0.248689887164659,-0.309016994374691,-0.618033988749383
0.0226999999999999,0.481753674101536,-0.587785252292257,-1.17557050458451
0.0227999999999999,0.684547105928539,-0.809016994374791,-1.61803398874958
0.0228999999999999,0.844327925501904,-0.951056516295072,-1.90211303259014
0.0229999999999999,0.951056516295089,-1,-2
0.0230999999999999,0.998026728428258,-0.951056516295238,-1.90211303259048
0.0231999999999999,0.982287250728728,-0.809016994375108,-1.61803398875022
0.0232999999999999,0.90482705246611,-0.587785252292692,-1.17557050458538
0.0233999999999999,0.770513242775926,-0.309016994375217,-0.618033988750434
0.0234999999999999,0.587785252292647,-2.81765943763836E-13,-5.63531887527671E-13
0.0235999999999999,0.36812455268488,0.309016994374681,0.618033988749362
0.0236999999999999,0.125333233564521,0.587785252292248,1.1755705045845
0.0237999999999999,-0.125333233564086,0.809016994374777,1.61803398874955
0.0238999999999999,-0.368124552684472,0.951056516295064,1.90211303259013
0.0239999999999999,-0.587785252292293,1,2
0.0240999999999999,-0.770513242775646,0.951056516295242,1.90211303259048
0.0241999999999999,-0.904827052465924,0.809016994375122,1.61803398875025
0.0242999999999999,-0.982287250728646,0.587785252292713,1.17557050458543
0.0243999999999999,-0.998026728428286,0.309016994375227,0.618033988750455
0.0244999999999999,-0.951056516295225,2.92546549480152E-13,5.85093098960304E-13
0.0245999999999999,-0.844327925502139,-0.309016994374657,-0.618033988749315
0.0246999999999999,-0.684547105928858,-0.587785252292228,-1.17557050458446
0.0247999999999999,-0.48175367410192,-0.80901699437477,-1.61803398874954
0.0248999999999999,-0.248689887165083,-0.951056516295057,-1.90211303259011
0.0249999999999999,-2.36928396399128E-13,-1,-2
0.0250999999999999,0.248689887164624,-0.951056516295249,-1.9021130325905
0.0251999999999999,0.481753674101505,-0.809016994375129,-1.61803398875026
0.0252999999999999,0.684547105928508,-0.587785252292733,-1.17557050458547
0.0253999999999999,0.844327925501881,-0.309016994375251,-0.618033988750502
0.0254999999999999,0.951056516295076,-3.1753800991167E-13,-6.3507601982334E-13
0.0255999999999999,0.998026728428256,0.309016994374647,0.618033988749294
0.0256999999999999,0.982287250728736,0.587785252292208,1.17557050458442
0.0257999999999999,0.904827052466128,0.809016994374755,1.61803398874951
0.0258999999999999,0.770513242775953,0.951056516295053,1.90211303259011
0.0259999999999999,0.587785252292682,1,2
0.0260999999999999,0.368124552684919,0.951056516295257,1.90211303259051
0.0261999999999999,0.125333233564563,0.809016994375143,1.61803398875029
0.0262999999999999,-0.125333233564044,0.587785252292742,1.17557050458548
0.0263999999999999,-0.368124552684432,0.309016994375261,0.618033988750523
0.0264999999999999,-0.587785252292258,3.42529470343188E-13,6.85058940686377E-13
0.0265999999999999,-0.770513242775619,-0.309016994374623,-0.618033988749247
0.0266999999999999,-0.904827052465905,-0.587785252292199,-1.1755705045844
0.0267999999999999,-0.982287250728638,-0.809016994374749,-1.6180339887495
0.0268999999999999,-0.998026728428289,-0.951056516295045,-1.90211303259009
0.0269999999999999,-0.951056516295238,-1,-2
0.0270999999999999,-0.844327925502162,-0.951056516295261,-1.90211303259052
0.0271999999999999,-0.68454710592889,-0.80901699437515,-1.6180339887503
0.0272999999999999,-0.481753674101958,-0.587785252292762,-1.17557050458552
0.0273999999999999,-0.248689887165124,-0.309016994375285,-0.61803398875057
0.0274999999999999,-2.79805889904563E-13,-3.53310076059505E-13,-7.06620152119009E-13
0.0275999999999999,0.248689887164582,0.3090169943746,0.618033988749199
0.0276999999999999,0.481753674101468,0.587785252292179,1.17557050458436
0.0277999999999999,0.684547105928482,0.809016994374734,1.61803398874947
0.0278999999999999,0.844327925501862,0.951056516295042,1.90211303259008
0.0279999999999999,0.951056516295065,1,2
0.0280999999999999,0.998026728428254,0.951056516295268,1.90211303259054
0.0281999999999999,0.982287250728743,0.809016994375165,1.61803398875033
0.0282999999999999,0.904827052466144,0.587785252292771,1.17557050458554
0.0283999999999999,0.770513242775976,0.309016994375309,0.618033988750618
0.0284999999999999,0.587785252292711,3.78301536491023E-13,7.56603072982046E-13
0.0285999999999999,0.368124552684953,-0.309016994374589,-0.618033988749179
0.0286999999999999,0.125333233564599,-0.58778525229217,-1.17557050458434
0.0287999999999999,-0.125333233564008,-0.80901699437472,-1.61803398874944
0.0288999999999999,-0.368124552684399,-0.951056516295034,-1.90211303259007
0.0289999999999999,-0.587785252292229,-1,-2
0.0290999999999999,-0.770513242775596,-0.951056516295271,-1.90211303259054
0.0291999999999999,-0.90482705246589,-0.809016994375179,-1.61803398875036
0.0292999999999999,-0.982287250728631,-0.587785252292791,-1.17557050458558
0.0293999999999999,-0.998026728428291,-0.309016994375319,-0.618033988750638
0.0294999999999999,-0.951056516295249,-3.89082142207339E-13,-7.78164284414678E-13
0.0295999999999999,-0.844327925502181,0.309016994374566,0.618033988749131
0.0296999999999999,-0.684547105928916,0.58778525229215,1.1755705045843
0.0297999999999999,-0.481753674101989,0.809016994374714,1.61803398874943
0.0298999999999999,-0.248689887165159,0.951056516295027,1.90211303259005
0.0299999999999999,-3.15577956052398E-13,1,2
0.0300999999999999,0.248689887164548,0.951056516295279,1.90211303259056
0.0301999999999999,0.481753674101436,0.809016994375186,1.61803398875037
0.0302999999999999,0.684547105928455,0.587785252292811,1.17557050458562
0.0303999999999999,0.844327925501843,0.309016994375343,0.618033988750686
0.0304999999999999,0.951056516295054,4.14073602638857E-13,8.28147205277715E-13
0.0305999999999999,0.998026728428251,-0.309016994374555,-0.618033988749111
0.0306999999999999,0.98228725072875,-0.587785252292129,-1.17557050458426
0.0307999999999999,0.904827052466159,-0.809016994374699,-1.6180339887494
0.0308999999999999,0.770513242775999,-0.951056516295023,-1.90211303259005
0.0309999999999999,0.58778525229274,-1,-2
0.0310999999999999,0.368124552684986,-0.951056516295287,-1.90211303259057
0.0311999999999999,0.125333233564634,-0.8090169943752,-1.6180339887504
0.0312999999999999,-0.125333233563973,-0.587785252292808,-1.17557050458562
0.0313999999999999,-0.368124552684379,-0.30901699437534,-0.618033988750679
0.0314999999999999,-0.587785252292223,-3.96432498924769E-13,-7.92864997849539E-13
0.0315999999999999,-0.770513242775592,0.309016994374572,0.618033988749144
0.0316999999999999,-0.904827052465893,0.587785252292167,1.17557050458433
0.0317999999999999,-0.982287250728635,0.809016994374726,1.61803398874945
0.0318999999999999,-0.99802672842829,0.951056516295042,1.90211303259008
0.0319999999999999,-0.951056516295238,1,2
0.0320999999999999,-0.844327925502162,0.95105651629526,1.90211303259052
0.0321999999999999,-0.684547105928879,0.809016994375148,1.6180339887503
0.0322999999999999,-0.481753674101933,0.587785252292736,1.17557050458547
0.0323999999999999,-0.248689887165097,0.309016994375255,0.618033988750511
0.0324999999999999,-2.37663184478616E-13,3.07737121634672E-13,6.15474243269343E-13
0.0325999999999999,0.248689887164623,-0.309016994374656,-0.618033988749313
0.0326999999999999,0.481753674101517,-0.587785252292239,-1.17557050458448
0.0327999999999999,0.684547105928533,-0.809016994374778,-1.61803398874956
0.0328999999999999,0.8443279255019,-0.951056516295069,-1.90211303259014
0.0329999999999999,0.951056516295091,-1,-2
0.0330999999999999,0.998026728428259,-0.951056516295232,-1.90211303259046
0.0331999999999999,0.982287250728724,-0.809016994375096,-1.61803398875019
0.0332999999999999,0.904827052466095,-0.587785252292665,-1.17557050458533
0.0333999999999999,0.770513242775904,-0.309016994375171,-0.618033988750342
0.0334999999999999,0.587785252292608,-2.19041744344574E-13,-4.38083488689148E-13
0.0335999999999999,0.368124552684834,0.309016994374741,0.618033988749482
0.0336999999999999,0.125333233564458,0.58778525229231,1.17557050458462
0.0337999999999999,-0.125333233564163,0.80901699437483,1.61803398874966
0.0338999999999999,-0.368124552684544,0.951056516295097,1.90211303259019
0.0339999999999999,-0.587785252292367,1,2
0.0340999999999999,-0.770513242775705,0.951056516295205,1.90211303259041
0.0341999999999999,-0.904827052465969,0.809016994375044,1.61803398875009
0.0343,-0.982287250728669,0.587785252292593,1.17557050458519
0.0344,-0.998026728428278,0.309016994375087,0.618033988750173
0.0345,-0.951056516295183,1.30346367054476E-13,2.60692734108952E-13
0.0346,-0.844327925502059,-0.309016994374825,-0.61803398874965
0.0347,-0.68454710592875,-0.587785252292382,-1.17557050458476
0.0348,-0.481753674101778,-0.809016994374882,-1.61803398874976
0.0349,-0.248689887164926,-0.951056516295124,-1.90211303259025
0.035,-6.02724298984206E-14,-1,-2
0.0351,0.248689887164809,-0.951056516295177,-1.90211303259035
0.0352,0.481753674101672,-0.809016994374992,-1.61803398874998
0.0353,0.684547105928662,-0.587785252292521,-1.17557050458504
0.0354,0.844327925501995,-0.309016994375002,-0.618033988750004
0.0355,0.951056516295146,-4.16509897643784E-14,-8.33019795287567E-14
0.0356,0.998026728428271,0.309016994374909,0.618033988749819
0.0357,0.982287250728691,0.587785252292454,1.17557050458491
0.0358,0.90482705246602,0.809016994374934,1.61803398874987
0.0359,0.770513242775791,0.951056516295152,1.9021130325903
0.036,0.587785252292465,1,2
0.0361,0.368124552684656,0.95105651629515,1.9021130325903
0.0362,0.125333233564282,0.809016994374939,1.61803398874988
0.0363,-0.125333233564339,0.587785252292449,1.1755705045849
0.0364,-0.368124552684709,0.309016994374918,0.618033988749836
0.0365,-0.58778525229251,-4.70443875257194E-14,-9.40887750514388E-14
0.0366,-0.770513242775827,-0.309016994374994,-0.618033988749988
0.0367,-0.904827052466044,-0.587785252292526,-1.17557050458505
0.0368,-0.982287250728702,-0.809016994374987,-1.61803398874997
0.0369,-0.998026728428266,-0.951056516295179,-1.90211303259036
0.037,-0.951056516295128,-1,-2
0.0371,-0.844327925501964,-0.951056516295123,-1.90211303259025
0.0372,-0.684547105928621,-0.809016994374879,-1.61803398874976
0.0373,-0.481753674101623,-0.587785252292378,-1.17557050458476
0.0374,-0.24868988716474,-0.30901699437482,-0.61803398874964
0.0375,1.17118324681775E-13,1.35739764815817E-13,2.71479529631634E-13
0.0376000000000001,0.248689887164981,0.309016994375092,0.618033988750183
0.0377000000000001,0.481753674101828,0.587785252292597,1.17557050458519
0.0378000000000001,0.684547105928792,0.809016994375047,1.61803398875009
0.0379000000000001,0.844327925502098,0.951056516295206,1.90211303259041
0.0380000000000001,0.951056516295201,1,2
0.0381000000000001,0.998026728428282,0.951056516295095,1.90211303259019
0.0382000000000001,0.982287250728658,0.809016994374827,1.61803398874965
0.0383000000000001,0.904827052465944,0.587785252292306,1.17557050458461
0.0384000000000001,0.770513242775668,0.309016994374736,0.618033988749471
0.0385000000000001,0.587785252292321,-2.24435142105915E-13,-4.4887028421183E-13
0.0386000000000001,0.368124552684491,-0.309016994375176,-0.618033988750352
0.0387000000000001,0.125333233564106,-0.587785252292669,-1.17557050458534
0.0388000000000001,-0.125333233564515,-0.809016994375099,-1.6180339887502
0.0389000000000001,-0.368124552684887,-0.951056516295234,-1.90211303259047
0.0390000000000001,-0.587785252292654,-1,-2
0.0391000000000001,-0.77051324277594,-0.951056516295068,-1.90211303259014
0.0392000000000001,-0.90482705246612,-0.809016994374775,-1.61803398874955
0.0393000000000001,-0.982287250728735,-0.587785252292234,-1.17557050458447
0.0394000000000001,-0.998026728428255,-0.309016994374651,-0.618033988749303
0.0395000000000001,-0.951056516295073,3.13130519396013E-13,6.26261038792026E-13
0.0396000000000001,-0.844327925501869,0.30901699437526,0.618033988750521
0.0397000000000001,-0.684547105928481,0.587785252292741,1.17557050458548
0.0398000000000001,-0.481753674101467,0.809016994375151,1.6180339887503
0.0399000000000001,-0.248689887164568,0.951056516295261,1.90211303259052
0.0400000000000001,2.94509079261971E-13,1,2
0.0401000000000001,0.248689887165152,0.95105651629504,1.90211303259008
0.0402000000000001,0.481753674101996,0.809016994374723,1.61803398874945
0.0403000000000001,0.684547105928921,0.587785252292162,1.17557050458432
0.0404000000000001,0.844327925502193,0.309016994374567,0.618033988749134
0.0405000000000001,0.951056516295255,-4.01825896686111E-13,-8.03651793372221E-13
0.0406000000000001,0.998026728428293,-0.309016994375345,-0.61803398875069
0.0407000000000001,0.982287250728622,-0.587785252292812,-1.17557050458563
0.0408000000000001,0.904827052465869,-0.809016994375203,-1.61803398875041
0.0409000000000001,0.770513242775555,-0.951056516295293,-1.90211303259059
0.0410000000000002,0.587785252292177,-1,-2
0.0411000000000001,0.368124552684326,-0.951056516295013,-1.90211303259003
0.0412000000000002,0.125333233563916,-0.809016994374671,-1.61803398874934
0.0413000000000002,-0.125333233564691,-0.587785252292079,-1.17557050458416
0.0414000000000002,-0.368124552685052,-0.309016994374496,-0.618033988748992
0.0415000000000002,-0.587785252292798,4.90521273976208E-13,9.81042547952417E-13
0.0416000000000002,-0.770513242776053,0.309016994375429,0.618033988750858
0.0417000000000002,-0.904827052466201,0.587785252292896,1.17557050458579
0.0418000000000002,-0.982287250728768,0.809016994375247,1.61803398875049
0.0419000000000002,-0.998026728428244,0.951056516295316,1.90211303259063
0.0420000000000002,-0.951056516295019,1,2
0.0421000000000002,-0.844327925501774,0.951056516294981,1.90211303258996
0.0422000000000002,-0.684547105928352,0.809016994374627,1.61803398874925
0.0423000000000002,-0.481753674101312,0.587785252292019,1.17557050458404
0.0424000000000002,-0.248689887164396,0.309016994374398,0.618033988748796
0.0425000000000002,4.86110688557368E-13,-5.93427505981508E-13,-1.18685501196302E-12
0.0426000000000002,0.248689887165324,-0.3090169943755,-0.618033988751
0.0427000000000002,0.481753674102151,-0.587785252292956,-1.17557050458591
0.0428000000000002,0.68454710592905,-0.809016994375308,-1.61803398875062
0.0429000000000002,0.844327925502288,-0.951056516295348,-1.9021130325907
0.0430000000000002,0.951056516295315,-1,-2
0.0431000000000002,0.998026728428304,-0.951056516294958,-1.90211303258992
0.0432000000000002,0.982287250728589,-0.809016994374566,-1.61803398874913
0.0433000000000002,0.904827052465793,-0.587785252291936,-1.17557050458387
