200-01.csv,200-05.csv,200-10.csv,200-20.csv,350-01.csv,350-05.csv,350-10.csv,350-20.csv,400-01.csv,400-05.csv,400-10.csv,400-20.csv,500-01.csv,500-05.csv,500-10.csv,500-20.csv
o_sample,o_sample,o_sample,o_sample,o_sample,o_sample,o_sample,o_sample,o_sample,o_sample,o_sample,o_sample,o_sample,o_sample,o_sample,o_sample
0,-.00390625,-.0078125,-.0234375,.01953125,.125,.25,.42578125,-.078125,-.46875,-.93359375,-1.86328125,0,-.00390625,-.0078125,-.01953125
0,-.00390625,-.0078125,-.01953125,-.00390625,-.0234375,-.04296875,-.0703125,-.0859375,-.50390625,-1.01171875,-2.0234375,0,-.00390625,-.0078125,-.015625
0,-.00390625,-.0078125,-.01953125,-.02734375,-.16796875,-.33203125,-.56640625,-.0859375,-.515625,-1.0234375,-2.0546875,0,0,-.00390625,-.0078125
0,-.00390625,-.0078125,-.015625,-.05078125,-.3046875,-.61328125,-1.03125,-.08203125,-.4921875,-.98046875,-1.95703125,0,0,0,0
0,-.00390625,-.00390625,-.015625,-.07421875,-.4296875,-.859375,-1.44921875,-.07421875,-.4375,-.8671875,-1.73828125,0,0,.00390625,.0078125
0,-.00390625,-.00390625,-.0078125,-.08984375,-.53515625,-1.06640625,-1.796875,-.05859375,-.3515625,-.703125,-1.41015625,0,.00390625,.0078125,.015625
0,0,-.00390625,-.00390625,-.1015625,-.61328125,-1.21875,-2.0546875,-.04296875,-.25,-.49609375,-.9921875,0,.00390625,.0078125,.01953125
0,0,0,-.00390625,-.109375,-.66015625,-1.31640625,-2.21875,-.0234375,-.12890625,-.25390625,-.51171875,0,.00390625,.01171875,.0234375
0,0,0,0,-.11328125,-.671875,-1.3515625,-2.2734375,0,0,0,0,0,.00390625,.01171875,.0234375
0,0,0,.00390625,-.109375,-.66015625,-1.31640625,-2.21875,.0234375,.12890625,.25390625,.51171875,0,.00390625,.01171875,.0234375
0,0,.00390625,.00390625,-.1015625,-.61328125,-1.21875,-2.0546875,.04296875,.25,.49609375,.9921875,0,.00390625,.0078125,.01953125
0,.00390625,.00390625,.0078125,-.08984375,-.53515625,-1.06640625,-1.796875,.05859375,.3515625,.70703125,1.41015625,0,.00390625,.0078125,.015625
0,.00390625,.00390625,.015625,-.07421875,-.4296875,-.859375,-1.44921875,.07421875,.4375,.8671875,1.73828125,0,0,.00390625,.0078125
0,.00390625,.0078125,.015625,-.05078125,-.3046875,-.61328125,-1.03125,.08203125,.4921875,.98046875,1.95703125,0,0,0,0
0,.00390625,.0078125,.01953125,-.02734375,-.16796875,-.33203125,-.56640625,.0859375,.515625,1.0234375,2.0546875,0,0,-.00390625,-.0078125
0,.00390625,.0078125,.01953125,-.00390625,-.0234375,-.04296875,-.0703125,.0859375,.50390625,1.01171875,2.0234375,0,-.00390625,-.0078125,-.015625
0,.00390625,.0078125,.0234375,.01953125,.125,.25,.42578125,.078125,.46875,.93359375,1.86328125,0,-.00390625,-.0078125,-.01953125
0,.00390625,.01171875,.0234375,.046875,.26953125,.53515625,.90234375,.06640625,.3984375,.79296875,1.5859375,0,-.00390625,-.0078125,-.0234375
0,.00390625,.01171875,.0234375,.06640625,.39453125,.79296875,1.3359375,.05078125,.30078125,.6015625,1.2109375,0,-.00390625,-.01171875,-.0234375
0,.00390625,.01171875,.02734375,.0859375,.50390625,1.01171875,1.703125,.03125,.19140625,.37890625,.76171875,0,-.00390625,-.0078125,-.0234375
0,.00390625,.01171875,.02734375,.09765625,.58984375,1.18359375,1.9921875,.01171875,.06640625,.12890625,.26171875,0,-.00390625,-.0078125,-.01953125
0,.00390625,.01171875,.02734375,.109375,.6484375,1.29296875,2.18359375,-.01171875,-.06640625,-.12890625,-.2578125,0,-.00390625,-.0078125,-.015625
0,.00390625,.01171875,.02734375,.11328125,.671875,1.34375,2.265625,-.03125,-.19140625,-.37890625,-.76171875,0,0,-.00390625,-.0078125
0,.00390625,.01171875,.0234375,.11328125,.66796875,1.33203125,2.2421875,-.05078125,-.30078125,-.6015625,-1.2109375,0,0,0,0
0,.00390625,.01171875,.0234375,.10546875,.625,1.25390625,2.11328125,-.06640625,-.3984375,-.79296875,-1.5859375,0,0,.00390625,.0078125
0,.00390625,.0078125,.0234375,.09375,.55859375,1.11328125,1.87890625,-.078125,-.46875,-.93359375,-1.86328125,0,.00390625,.0078125,.015625
0,.00390625,.0078125,.01953125,.078125,.46484375,.921875,1.5546875,-.0859375,-.50390625,-1.01171875,-2.0234375,0,.00390625,.0078125,.01953125
0,.00390625,.0078125,.01953125,.05859375,.36328125,.72265625,1.0859375,-.0859375,-.54296875,-1.078125,-1.9453125,0,.00390625,.015625,.0234375
0,.00390625,.0078125,.015625,.03515625,.21875,.44140625,.66015625,-.08203125,-.515625,-1.03125,-1.85546875,0,.00390625,.015625,.0234375
0,.00390625,.00390625,.015625,.01171875,.0703125,.1328125,.203125,-.07421875,-.45703125,-.9140625,-1.6484375,0,.00390625,.015625,.0234375
0,.00390625,.00390625,.01171875,-.015625,-.0859375,-.17578125,-.265625,-.05859375,-.37109375,-.7421875,-1.3359375,0,.00390625,.0078125,.01953125
0,0,.00390625,.00390625,-.0390625,-.23828125,-.4765625,-.72265625,-.04296875,-.26171875,-.5234375,-.94140625,0,.00390625,.0078125,.015625
0,0,0,.00390625,-.0625,-.37890625,-.76171875,-1.140625,-.0234375,-.13671875,-.26953125,-.484375,0,0,.00390625,.01171875
0,0,0,0,-.08203125,-.50390625,-1.00390625,-1.50390625,0,0,0,0,0,0,0,0
0,0,0,-.00390625,-.09765625,-.6015625,-1.1953125,-1.796875,.0234375,.13671875,.26953125,.484375,0,0,-.00390625,-.0078125
0,0,-.00390625,-.00390625,-.10546875,-.66796875,-1.3359375,-2.00390625,.04296875,.265625,.5234375,.94140625,0,-.00390625,-.0078125,-.015625
0,-.00390625,-.00390625,-.0078125,-.11328125,-.703125,-1.40625,-2.11328125,.05859375,.37109375,.7421875,1.3359375,0,-.00390625,-.0078125,-.01953125
0,-.00390625,-.00390625,-.015625,-.11328125,-.70703125,-1.41015625,-2.12109375,.07421875,.4609375,.9140625,1.6484375,0,-.00390625,-.0078125,-.0234375
0,-.00390625,-.0078125,-.015625,-.109375,-.671875,-1.34765625,-2.0234375,.08203125,.51953125,1.03125,1.85546875,0,-.00390625,-.015625,-.0234375
0,-.00390625,-.0078125,-.01953125,-.09765625,-.609375,-1.21875,-1.8359375,.0859375,.54296875,1.078125,1.9453125,0,-.00390625,-.0078125,-.0234375
0,-.00390625,-.0078125,-.01953125,-.08203125,-.515625,-1.03515625,-1.55078125,.0859375,.53125,1.06640625,1.91796875,0,-.00390625,-.0078125,-.01953125
0,-.00390625,-.0078125,-.0234375,-.0625,-.3984375,-.796875,-1.19921875,.078125,.4921875,.98046875,1.765625,0,-.00390625,-.0078125,-.015625
0,-.00390625,-.01171875,-.0234375,-.04296875,-.26171875,-.5234375,-.78515625,.06640625,.421875,.8359375,1.50390625,0,0,-.00390625,-.0078125
0,-.00390625,-.01171875,-.0234375,-.01953125,-.11328125,-.21875,-.33203125,.05078125,.31640625,.63671875,1.1484375,0,0,0,0
0,-.00390625,-.01171875,-.02734375,.0078125,.04296875,.08984375,.13671875,.03125,.19921875,.40234375,.72265625,0,0,.00390625,.01171875
0,-.00390625,-.01171875,-.02734375,.03125,.19921875,.39453125,.59375,.01171875,.0703125,.13671875,.24609375,0,.00390625,.0078125,.015625
0,-.00390625,-.01171875,-.02734375,.0546875,.34375,.68359375,1.02734375,-.01171875,-.06640625,-.13671875,-.24609375,0,.00390625,.0078125,.01953125
0,-.00390625,-.01171875,-.02734375,.07421875,.46875,.9375,1.41015625,-.03125,-.19921875,-.3984375,-.71875,0,.00390625,.015625,.0234375
0,-.00390625,-.01171875,-.0234375,.09375,.578125,1.1484375,1.7265625,-.05078125,-.31640625,-.6328125,-1.1484375,0,.00390625,.015625,.0234375
0,-.00390625,-.01171875,-.0234375,.10546875,.6484375,1.3046875,1.95703125,-.06640625,-.41796875,-.8359375,-1.50390625,0,.00390625,.015625,.0234375
0,-.00390625,-.0078125,-.0234375,.11328125,.69921875,1.3984375,2.08984375,-.078125,-.4921875,-.98046875,-1.765625,0,.00390625,.0078125,.01953125
0,-.00390625,-.0078125,-.01953125,.11328125,.70703125,1.421875,2.12890625,-.0859375,-.53125,-1.0625,-1.9140625,0,.00390625,.0078125,.015625
0,-.00390625,-.0078125,-.01953125,.109375,.6875,1.37890625,2.0625,-.0859375,-.54296875,-1.078125,-1.9453125,0,0,.00390625,.01171875
0,-.00390625,-.0078125,-.015625,.1015625,.63671875,1.265625,1.8984375,-.08203125,-.515625,-1.03125,-1.85546875,0,0,0,0
0,-.00390625,-.00390625,-.015625,.0859375,.546875,1.09375,1.640625,-.07421875,-.45703125,-.9140625,-1.6484375,0,0,-.00390625,-.0078125
0,-.00390625,-.00390625,-.0078125,.0703125,.43359375,.87109375,1.3046875,-.05859375,-.37109375,-.7421875,-1.3359375,0,-.00390625,-.0078125,-.015625
0,0,-.00390625,-.00390625,.046875,.3046875,.60546875,.91015625,-.04296875,-.26171875,-.5234375,-.94140625,0,-.00390625,-.0078125,-.01953125
0,0,0,-.00390625,.0234375,.15625,.30859375,.46484375,-.0234375,-.13671875,-.26953125,-.484375,0,-.00390625,-.0078125,-.0234375
0,0,0,0,0,0,0,0,0,0,0,0,0,-.00390625,-.015625,-.0234375
0,0,0,.00390625,-.0234375,-.15625,-.30859375,-.46484375,.0234375,.13671875,.26953125,.484375,0,-.00390625,-.0078125,-.0234375
0,0,.00390625,.00390625,-.046875,-.31640625,-.57421875,-.84765625,.04296875,.27734375,.546875,.88671875,0,-.00390625,-.0078125,-.01953125
0,.00390625,.00390625,.01171875,-.0703125,-.45703125,-.82421875,-1.21484375,.05859375,.390625,.78125,1.26171875,0,-.00390625,-.0078125,-.015625
0,.00390625,.00390625,.015625,-.0859375,-.57421875,-1.0390625,-1.53125,.07421875,.48046875,.95703125,1.5546875,0,0,-.00390625,-.01171875
0,.00390625,.0078125,.015625,-.1015625,-.66796875,-1.203125,-1.76953125,.08203125,.54296875,1.08203125,1.75,0,0,0,0
0,.00390625,.0078125,.01953125,-.109375,-.72265625,-1.30859375,-1.92578125,.0859375,.5703125,1.1328125,1.83984375,0,0,.00390625,.01171875
0,.00390625,.0078125,.01953125,-.11328125,-.7421875,-1.3515625,-1.984375,.0859375,.55859375,1.1171875,1.80859375,0,.00390625,.0078125,.015625
0,.00390625,.0078125,.02734375,-.11328125,-.734375,-1.328125,-1.953125,.078125,.51953125,1.03125,1.66796875,0,.00390625,.0078125,.01953125
0,.00390625,.01171875,.02734375,-.10546875,-.68359375,-1.23828125,-1.82421875,.06640625,.44140625,.875,1.41796875,0,.00390625,.015625,.02734375
0,.00390625,.01171875,.02734375,-.09375,-.60546875,-1.08984375,-1.609375,.05078125,.33203125,.66796875,1.08203125,0,.00390625,.015625,.02734375
0,.00390625,.01171875,.03125,-.07421875,-.4921875,-.890625,-1.31640625,.03125,.2109375,.421875,.6796875,0,.00390625,.015625,.02734375
0,.00390625,.01171875,.03125,-.0546875,-.359375,-.6484375,-.95703125,.01171875,.0703125,.14453125,.234375,0,.00390625,.0078125,.01953125
0,.00390625,.01171875,.03125,-.03125,-.2109375,-.375,-.5546875,-.01171875,-.0703125,-.14453125,-.23046875,0,.00390625,.0078125,.015625
0,.00390625,.01171875,.03125,-.0078125,-.046875,-.08203125,-.125,-.03125,-.2109375,-.421875,-.6796875,0,0,.00390625,.01171875
0,.00390625,.01171875,.02734375,.01953125,.1171875,.20703125,.3125,-.05078125,-.33203125,-.66796875,-1.08203125,0,0,0,0
0,.00390625,.01171875,.02734375,.04296875,.27734375,.49609375,.73046875,-.06640625,-.44140625,-.875,-1.41796875,0,0,-.00390625,-.01171875
0,.00390625,.0078125,.02734375,.0625,.421875,.7578125,1.1171875,-.078125,-.51953125,-1.03125,-1.66796875,0,-.00390625,-.0078125,-.015625
0,.00390625,.0078125,.01953125,.08203125,.54296875,.984375,1.44921875,-.0859375,-.55859375,-1.1171875,-1.80859375,0,-.00390625,-.0078125,-.01953125
0,.00390625,.0078125,.01953125,.09765625,.640625,1.16015625,1.7109375,-.0859375,-.5703125,-1.1328125,-1.83984375,0,-.00390625,-.0078125,-.02734375
0,.00390625,.0078125,.015625,.109375,.70703125,1.28125,1.890625,-.08203125,-.54296875,-1.08203125,-1.75,0,-.00390625,-.015625,-.02734375
0,.00390625,.00390625,.015625,.11328125,.7421875,1.33984375,1.98046875,-.07421875,-.48046875,-.95703125,-1.5546875,0,-.00390625,-.0078125,-.02734375
0,.00390625,.00390625,.01171875,.11328125,.73828125,1.3359375,1.97265625,-.05859375,-.390625,-.77734375,-1.26171875,0,-.00390625,-.0078125,-.01953125
0,0,.00390625,.00390625,.10546875,.703125,1.26953125,1.87109375,-.04296875,-.27734375,-.546875,-.88671875,0,-.00390625,-.0078125,-.015625
0,0,0,.00390625,.09765625,.62890625,1.13671875,1.6796875,-.0234375,-.14453125,-.28125,-.45703125,0,0,-.00390625,-.01171875
0,0,0,0,.08203125,.52734375,.95703125,1.40625,0,0,0,0,0,0,0,0
0,0,0,-.00390625,.0625,.3984375,.72265625,1.06640625,.0234375,.14453125,.28125,.45703125,0,0,.00390625,.01171875
0,0,-.00390625,-.00390625,.0390625,.25,.453125,.671875,.04296875,.27734375,.546875,.88671875,0,.00390625,.0078125,.015625
0,-.00390625,-.00390625,-.01171875,.015625,.09375,.16796875,.25,.05859375,.390625,.78125,1.26171875,0,.00390625,.0078125,.01953125
0,-.00390625,-.00390625,-.015625,-.01171875,-.0703125,-.125,-.1875,.07421875,.48046875,.95703125,1.5546875,0,.00390625,.015625,.02734375
0,-.00390625,-.0078125,-.015625,-.03515625,-.23046875,-.41796875,-.61328125,.08203125,.54296875,1.08203125,1.75,0,.00390625,.015625,.02734375
0,-.00390625,-.0078125,-.01953125,-.05859375,-.37890625,-.6875,-1.01171875,.0859375,.5703125,1.1328125,1.83984375,0,.00390625,.015625,.02734375
0,-.00390625,-.0078125,-.01953125,-.078125,-.51171875,-.921875,-1.359375,.0859375,.55859375,1.1171875,1.80859375,0,.00390625,.0078125,.01953125
0,-.00390625,-.0078125,-.02734375,-.09375,-.61328125,-1.11328125,-1.64453125,.078125,.51953125,1.03125,1.66796875,0,.00390625,.0078125,.015625
0,-.00390625,-.01171875,-.02734375,-.10546875,-.69140625,-1.25390625,-1.84765625,.06640625,.44140625,.875,1.41796875,0,0,.00390625,.01171875
0,-.00390625,-.01171875,-.02734375,-.11328125,-.7734375,-1.26171875,-1.8203125,.05078125,.34765625,.63671875,1.01953125,0,0,0,0
0,-.00390625,-.01171875,-.03125,-.11328125,-.77734375,-1.2734375,-1.83984375,.03125,.21875,.40234375,.640625,0,0,-.00390625,-.01171875
0,-.00390625,-.01171875,-.03125,-.109375,-.75,-1.2265625,-1.7734375,.01171875,.07421875,.13671875,.21875,0,-.00390625,-.0078125,-.015625
0,-.00390625,-.01171875,-.03125,-.09765625,-.68359375,-1.12109375,-1.6171875,-.01171875,-.07421875,-.13671875,-.21875,0,-.00390625,-.0078125,-.01953125
0,-.00390625,-.01171875,-.03125,-.0859375,-.5859375,-.95703125,-1.3828125,-.03125,-.21875,-.3984375,-.640625,0,-.00390625,-.0078125,-.02734375
0,-.00390625,-.01171875,-.02734375,-.06640625,-.45703125,-.75,-1.0859375,-.05078125,-.34765625,-.6328125,-1.01953125,0,-.00390625,-.015625,-.02734375
0,-.00390625,-.01171875,-.02734375,-.046875,-.3125,-.50390625,-.734375,-.06640625,-.4609375,-.8359375,-1.3359375,0,-.00390625,-.0078125,-.02734375
0,-.00390625,-.0078125,-.02734375,-.01953125,-.14453125,-.23828125,-.34765625,-.078125,-.54296875,-.98046875,-1.5703125,0,-.00390625,-.0078125,-.01953125
0,-.00390625,-.0078125,-.01953125,.00390625,.02734375,.0390625,.05859375,-.0859375,-.5859375,-1.0625,-1.703125,0,-.00390625,-.0078125,-.015625
0,-.00390625,-.0078125,-.01953125,.02734375,.1953125,.31640625,.4609375,-.0859375,-.59765625,-1.078125,-1.73046875,0,0,-.00390625,-.01171875
0,-.00390625,-.0078125,-.015625,.05078125,.35546875,.58203125,.83984375,-.08203125,-.5703125,-1.03125,-1.6484375,0,0,0,0
0,-.00390625,-.00390625,-.015625,.07421875,.5,.8125,1.17578125,-.07421875,-.50390625,-.9140625,-1.46484375,0,0,.00390625,.01171875
0,-.00390625,-.00390625,-.01171875,.08984375,.6171875,1.01171875,1.4609375,-.05859375,-.40625,-.7421875,-1.1875,0,.00390625,.0078125,.015625
0,0,-.00390625,-.00390625,.1015625,.7109375,1.15625,1.66796875,-.04296875,-.2890625,-.5234375,-.8359375,0,.00390625,.0078125,.01953125
0,0,0,-.00390625,.109375,.76171875,1.25,1.8046875,-.0234375,-.1484375,-.26953125,-.4296875,0,.00390625,.015625,.02734375
0,0,0,0,.11328125,.77734375,1.27734375,1.84765625,0,0,0,0,0,.00390625,.015625,.02734375
0,0,0,.00390625,.109375,.76171875,1.25,1.8046875,.0234375,.15234375,.26953125,.4296875,0,.00390625,.015625,.02734375
0,0,.00390625,.00390625,.1015625,.7109375,1.15625,1.66796875,.04296875,.2890625,.5234375,.8359375,0,.00390625,.0078125,.01953125
0,.00390625,.00390625,.01171875,.08984375,.6171875,1.01171875,1.4609375,.05859375,.41015625,.7421875,1.1875,0,.00390625,.0078125,.015625
0,.00390625,.00390625,.015625,.07421875,.5,.8125,1.17578125,.07421875,.50390625,.9140625,1.46484375,0,0,.00390625,.01171875
0,.00390625,.0078125,.015625,.05078125,.35546875,.58203125,.83984375,.08203125,.5703125,1.03125,1.6484375,0,0,0,0
0,.00390625,.0078125,.01953125,.02734375,.1953125,.31640625,.4609375,.0859375,.59765625,1.078125,1.73046875,0,0,-.00390625,-.01171875
0,.00390625,.0078125,.01953125,.00390625,.02734375,.0390625,.05859375,.0859375,.5859375,1.06640625,1.703125,0,-.00390625,-.0078125,-.015625
0,.00390625,.0078125,.02734375,-.01953125,-.14453125,-.23828125,-.34765625,.078125,.54296875,.98046875,1.5703125,0,-.00390625,-.0078125,-.01953125
0,.00390625,.01171875,.02734375,-.046875,-.3125,-.50390625,-.734375,.06640625,.4609375,.8359375,1.3359375,0,-.00390625,-.0078125,-.02734375
0,.00390625,.01171875,.02734375,-.06640625,-.45703125,-.75,-1.0859375,.05078125,.34765625,.63671875,1.01953125,0,-.00390625,-.015625,-.02734375
0,.00390625,.01171875,.03125,-.0859375,-.5859375,-.95703125,-1.3828125,.03125,.21875,.40234375,.640625,0,-.00390625,-.0078125,-.02734375
0,.00390625,.01171875,.03125,-.09765625,-.68359375,-1.12109375,-1.6171875,.01171875,.07421875,.13671875,.21875,0,-.00390625,-.0078125,-.01953125
0,.00390625,.01171875,.03125,-.109375,-.75,-1.2265625,-1.7734375,-.01171875,-.07421875,-.13671875,-.21875,0,-.00390625,-.0078125,-.015625
0,.00390625,.01171875,.03125,-.11328125,-.77734375,-1.2734375,-1.83984375,-.03125,-.21875,-.3984375,-.640625,0,0,-.00390625,-.01171875
0,.00390625,.01171875,.02734375,-.11328125,-.7734375,-1.26171875,-1.8203125,-.05078125,-.34765625,-.6328125,-1.01953125,0,0,0,0
0,.00390625,.01171875,.02734375,-.10546875,-.7265625,-1.1875,-1.71875,-.06640625,-.4609375,-.8359375,-1.3359375,0,0,.00390625,.01171875
0,.00390625,.0078125,.02734375,-.09375,-.64453125,-1.0546875,-1.52734375,-.078125,-.54296875,-.98046875,-1.5703125,0,.00390625,.0078125,.015625
0,.00390625,.0078125,.01953125,-.078125,-.5625,-.82421875,-1.1640625,-.0859375,-.61328125,-1.01171875,-1.59765625,0,.00390625,.0078125,.01953125
0,.00390625,.0078125,.01953125,-.05859375,-.4140625,-.61328125,-.8671875,-.0859375,-.625,-1.0234375,-1.62109375,0,.00390625,.015625,.02734375
0,.00390625,.0078125,.015625,-.03515625,-.25390625,-.375,-.52734375,-.08203125,-.59375,-.98046875,-1.546875,0,.00390625,.015625,.02734375
0,.00390625,.00390625,.015625,-.01171875,-.078125,-.11328125,-.16015625,-.07421875,-.52734375,-.8671875,-1.375,0,.00390625,.015625,.02734375
0,.00390625,.00390625,.01171875,.015625,.1015625,.1484375,.21484375,-.05859375,-.42578125,-.703125,-1.11328125,0,.00390625,.0078125,.01953125
0,0,.00390625,.00390625,.0390625,.2734375,.40625,.578125,-.04296875,-.3046875,-.49609375,-.78515625,0,.00390625,.0078125,.015625
0,0,0,.00390625,.0625,.4375,.6484375,.9140625,-.0234375,-.15625,-.25390625,-.40234375,0,0,.00390625,.01171875
0,0,0,0,.08203125,.578125,.85546875,1.203125,0,0,0,0,0,0,0,0
0,0,0,-.00390625,.09765625,.69140625,1.015625,1.4375,.0234375,.15625,.25390625,.40234375,0,0,-.00390625,-.01171875
0,0,-.00390625,-.00390625,.10546875,.76953125,1.13671875,1.6015625,.04296875,.3046875,.49609375,.78515625,0,-.00390625,-.0078125,-.015625
0,-.00390625,-.00390625,-.01171875,.11328125,.80859375,1.1953125,1.69140625,.05859375,.42578125,.70703125,1.11328125,0,-.00390625,-.0078125,-.01953125
0,-.00390625,-.00390625,-.015625,.11328125,.8125,1.19921875,1.6953125,.07421875,.52734375,.8671875,1.375,0,-.00390625,-.0078125,-.02734375
0,-.00390625,-.0078125,-.015625,.109375,.7734375,1.14453125,1.62109375,.08203125,.59375,.98046875,1.546875,0,-.00390625,-.015625,-.02734375
0,-.00390625,-.0078125,-.01953125,.09765625,.703125,1.0390625,1.46875,.0859375,.625,1.0234375,1.62109375,0,-.00390625,-.0078125,-.02734375
0,-.00390625,-.0078125,-.01953125,.08203125,.59375,.87890625,1.2421875,.0859375,.61328125,1.01171875,1.59765625,0,-.00390625,-.0078125,-.01953125
0,-.00390625,-.0078125,-.02734375,.0625,.4609375,.67578125,.95703125,.078125,.56640625,.93359375,1.47265625,0,-.00390625,-.0078125,-.015625
0,-.00390625,-.01171875,-.02734375,.04296875,.3046875,.4453125,.62890625,.06640625,.484375,.79296875,1.25390625,0,0,-.00390625,-.01171875
0,-.00390625,-.01171875,-.02734375,.01953125,.12890625,.1875,.265625,.05078125,.36328125,.6015625,.95703125,0,0,0,0
0,-.00390625,-.01171875,-.03125,-.0078125,-.05078125,-.07421875,-.109375,.03125,.23046875,.37890625,.6015625,0,0,.00390625,.01171875
0,-.00390625,-.01171875,-.03125,-.03125,-.23046875,-.3359375,-.47265625,.01171875,.078125,.12890625,.20703125,0,.00390625,.0078125,.015625
0,-.00390625,-.01171875,-.03125,-.0546875,-.39453125,-.58203125,-.8203125,-.01171875,-.078125,-.12890625,-.203125,0,.00390625,.0078125,.01953125
0,-.00390625,-.01171875,-.03125,-.07421875,-.5390625,-.796875,-1.12890625,-.03125,-.23046875,-.37890625,-.6015625,0,.00390625,.015625,.02734375
0,-.00390625,-.01171875,-.02734375,-.09375,-.6640625,-.9765625,-1.37890625,-.05078125,-.36328125,-.6015625,-.95703125,0,.00390625,.015625,.02734375
0,-.00390625,-.01171875,-.02734375,-.10546875,-.74609375,-1.109375,-1.5625,-.06640625,-.484375,-.79296875,-1.25390625,0,.00390625,.015625,.02734375
0,-.00390625,-.0078125,-.02734375,-.11328125,-.8046875,-1.1875,-1.671875,-.078125,-.56640625,-.93359375,-1.47265625,0,.00390625,.0078125,.01953125
0,-.00390625,-.0078125,-.01953125,-.11328125,-.8125,-1.20703125,-1.703125,-.0859375,-.61328125,-1.01171875,-1.59765625,0,.00390625,.0078125,.015625
0,-.00390625,-.0078125,-.01953125,-.109375,-.79296875,-1.171875,-1.6484375,-.0859375,-.625,-1.0234375,-1.62109375,0,0,.00390625,.01171875
0,-.00390625,-.0078125,-.015625,-.1015625,-.73046875,-1.07421875,-1.515625,-.08203125,-.59375,-.98046875,-1.546875,0,0,0,0
0,-.00390625,-.00390625,-.015625,-.0859375,-.62890625,-.9296875,-1.3125,-.07421875,-.52734375,-.8671875,-1.375,0,0,-.00390625,-.01171875
0,-.00390625,-.00390625,-.01171875,-.0703125,-.5,-.73828125,-1.04296875,-.05859375,-.42578125,-.703125,-1.11328125,0,-.00390625,-.0078125,-.015625
0,0,-.00390625,-.00390625,-.046875,-.34765625,-.515625,-.7265625,-.04296875,-.3046875,-.49609375,-.78515625,0,-.00390625,-.0078125,-.01953125
0,0,0,-.00390625,-.0234375,-.1796875,-.26171875,-.37109375,-.0234375,-.15625,-.25390625,-.40234375,0,-.00390625,-.0078125,-.02734375
0,0,0,0,0,0,0,0,0,0,0,0,0,-.00390625,-.015625,-.02734375
0,0,0,.00390625,.0234375,.1875,.24609375,.33984375,.0234375,.1640625,.2421875,.375,0,-.00390625,-.0078125,-.02734375
0,0,.00390625,.00390625,.046875,.36328125,.484375,.66796875,.04296875,.31640625,.46875,.73046875,0,-.00390625,-.0078125,-.01953125
0,.00390625,.00390625,.01171875,.0703125,.5234375,.6953125,.95703125,.05859375,.4453125,.66796875,1.0390625,0,-.00390625,-.0078125,-.015625
0,.00390625,.00390625,.015625,.0859375,.65625,.875,1.203125,.07421875,.55078125,.8203125,1.28125,0,0,-.00390625,-.01171875
0,.00390625,.0078125,.015625,.1015625,.76171875,1.01171875,1.390625,.08203125,.62109375,.92578125,1.44140625,0,0,0,0
0,.00390625,.0078125,.01953125,.109375,.828125,1.1015625,1.51171875,.0859375,.65234375,.97265625,1.515625,0,0,.00390625,.01171875
0,.00390625,.0078125,.01953125,.11328125,.8515625,1.13671875,1.55859375,.0859375,.640625,.95703125,1.4921875,0,.00390625,.0078125,.015625
0,.00390625,.0078125,.02734375,.11328125,.83984375,1.1171875,1.53515625,.078125,.59375,.8828125,1.375,0,.00390625,.0078125,.01953125
0,.00390625,.01171875,.02734375,.10546875,.78125,1.04296875,1.43359375,.06640625,.50390625,.75,1.16796875,0,.00390625,.015625,.02734375
0,.00390625,.01171875,.02734375,.09375,.69140625,.91796875,1.265625,.05078125,.3828125,.5703125,.890625,0,.00390625,.015625,.02734375
0,.00390625,.01171875,.03125,.07421875,.5625,.75,1.03515625,.03125,.2421875,.359375,.5625,0,.00390625,.015625,.02734375
0,.00390625,.01171875,.03125,.0546875,.41015625,.546875,.75390625,.01171875,.08203125,.125,.19140625,0,.00390625,.0078125,.01953125
0,.00390625,.01171875,.03125,.03125,.2421875,.31640625,.43359375,-.01171875,-.08203125,-.12109375,-.19140625,0,.00390625,.0078125,.015625
0,.00390625,.01171875,.03125,.0078125,.0546875,.0703125,.09765625,-.03125,-.23828125,-.359375,-.55859375,0,0,.00390625,.01171875
0,.00390625,.01171875,.02734375,-.01953125,-.1328125,-.17578125,-.24609375,-.05078125,-.37890625,-.5703125,-.890625,0,0,0,0
0,.00390625,.01171875,.02734375,-.04296875,-.31640625,-.41796875,-.57421875,-.06640625,-.50390625,-.75,-1.16796875,0,0,-.00390625,-.01171875
0,.00390625,.0078125,.02734375,-.0625,-.48046875,-.63671875,-.87890625,-.078125,-.58984375,-.8828125,-1.375,0,-.00390625,-.0078125,-.015625
0,.00390625,.0078125,.01953125,-.08203125,-.62109375,-.828125,-1.13671875,-.0859375,-.63671875,-.95703125,-1.48828125,0,-.00390625,-.0078125,-.01953125
0,.00390625,.0078125,.01953125,-.09765625,-.73046875,-.9765625,-1.34375,-.0859375,-.6484375,-.97265625,-1.515625,0,-.00390625,-.0078125,-.02734375
0,.00390625,.0078125,.015625,-.109375,-.80859375,-1.078125,-1.484375,-.08203125,-.62109375,-.92578125,-1.44140625,0,-.00390625,-.015625,-.02734375
0,.00390625,.00390625,.015625,-.11328125,-.84765625,-1.12890625,-1.5546875,-.07421875,-.55078125,-.8203125,-1.28125,0,-.00390625,-.0078125,-.02734375
